#{"t_start": 1776781573.628543, "env_id": "BDXCourseProject-v0"}
r,l,t
-8.865266,189,1738.153713
-12.219684,212,1739.962542
-10.078579,197,1741.627445
-11.864828,264,1743.869791
-16.095337,240,1745.925696
-35.991338,315,1748.606687
-23.442941,242,1750.691232
-12.67797,207,1752.438571
-18.32203,303,1755.036752
-22.412264,268,1757.311344
-5.553503,185,1758.874217
-11.792301,212,1760.683255
-27.913239,321,1763.415963
-21.068435,240,1765.475478
-12.290256,204,1767.192624
-17.136906,192,1768.81741
-6.796897,191,1770.428887
-18.504151,325,1773.206409
-21.227234,199,1774.907727
-17.524496,224,1776.803657
-15.527994,222,1778.680131
-22.13745,217,1780.541195
-26.029084,265,1782.792896
-14.184271,179,1784.31378
-24.677232,206,1786.073716
-19.267914,211,1787.875518
-46.090719,523,1792.317893
-17.612376,254,1794.492797
-27.963071,223,1796.389926
-15.258388,221,1798.267261
-23.013475,188,1799.857861
-21.176187,208,1801.607639
-22.031587,206,1803.344706
-13.742246,194,1805.010687
-15.679536,186,1806.579099
-16.689894,199,1808.260626
-28.248359,253,1810.42271
-33.819693,269,1812.712182
-30.887432,215,1814.545161
-19.630175,210,1816.323941
-7.666575,181,1817.844469
-18.566814,203,1819.583259
-19.437814,256,1821.765726
-22.254092,197,1823.422428
